ID,scenario_nr,response,location,person,misconception,condition_medium,condition_bystanders,item_nr,correct,certainty,gender,age,language,language_skill
xjan3k6n,37,8,university,colleague,ostriches head in sand,offline,none,5,1,5,female,19,dutch,fluent
xjan3k6n,38,9,park,colleague,10% brain,offline,none,1,0,5,female,19,dutch,fluent
xjan3k6n,40,4,movie theater,stranger,Great Wall of China,offline,several,7,0,2,female,19,dutch,fluent
xjan3k6n,43,9,festival,friend,Columbus discovered America,offline,none,10,0,3,female,19,dutch,fluent
xjan3k6n,45,4,festival,stranger,heavy knights armor,offline,none,14,1,1,female,19,dutch,fluent
xjan3k6n,46,5,university,student,Vikings horned helmets,offline,several,12,0,3,female,19,dutch,fluent
xjan3k6n,48,9,museum,friend,wait 24 hours,offline,none,15,0,3,female,19,dutch,fluent
7huffs64,2,5,bar,student,heavy knights armor,offline,none,14,1,4,male,19,dutch,fluent
7huffs64,3,6,festival,student,cracking knuckles,offline,none,2,1,3,male,19,dutch,fluent
7huffs64,4,4,festival,colleague,shaving hair,offline,several,3,0,4,male,19,dutch,fluent
7huffs64,5,3,university,stranger,Eskimo words for snow,offline,several,16,0,4,male,19,dutch,fluent
7huffs64,6,7,movie theater,friend,bulls red cape,offline,none,6,0,2,male,19,dutch,fluent
7huffs64,11,4,museum,stranger,bulls red cape,offline,several,6,0,2,male,19,dutch,fluent
7huffs64,14,4,book store,colleague,high altitude coin,offline,several,9,1,3,male,19,dutch,fluent
7huffs64,15,7,university,friend,cracking knuckles,offline,several,2,1,3,male,19,dutch,fluent
7huffs64,16,7,museum,student,10% brain,offline,none,1,0,1,male,19,dutch,fluent
7huffs64,17,6,bar,friend,Great Wall of China,offline,several,7,0,3,male,19,dutch,fluent
7huffs64,18,7,train,colleague,wait 24 hours,offline,none,15,1,3,male,19,dutch,fluent
7huffs64,19,5,book store,student,Middle Ages life expectancy,offline,several,11,0,4,male,19,dutch,fluent
7huffs64,21,5,bar,stranger,shaving hair,offline,several,3,0,4,male,19,dutch,fluent
7huffs64,22,6,book store,student,heavy knights armor,offline,none,14,1,4,male,19,dutch,fluent
7huffs64,23,5,park,friend,eating before swimming,offline,several,4,1,3,male,19,dutch,fluent
7huffs64,24,7,festival,friend,shaving hair,offline,none,3,0,4,male,19,dutch,fluent
7huffs64,25,5,museum,stranger,short Napoleon,offline,none,13,1,2,male,19,dutch,fluent
7huffs64,27,7,park,friend,Eskimo words for snow,offline,none,16,0,4,male,19,dutch,fluent
7huffs64,28,6,train,stranger,Columbus discovered America,offline,several,10,1,1,male,19,dutch,fluent
7huffs64,29,6,bar,colleague,Middle Ages life expectancy,offline,several,11,0,4,male,19,dutch,fluent
7huffs64,30,6,movie theater,student,ostriches head in sand,offline,several,5,1,2,male,19,dutch,fluent
7huffs64,31,7,university,friend,Great Wall of China,offline,several,7,0,3,male,19,dutch,fluent
7huffs64,33,6,park,stranger,Columbus discovered America,offline,none,10,1,1,male,19,dutch,fluent
7huffs64,34,5,festival,stranger,Eskimo words for snow,offline,several,16,0,4,male,19,dutch,fluent
7huffs64,35,7,movie theater,colleague,cracking knuckles,offline,none,2,1,3,male,19,dutch,fluent
7huffs64,37,5,train,colleague,bulls red cape,offline,several,6,0,2,male,19,dutch,fluent
7huffs64,38,5,movie theater,colleague,Vikings horned helmets,offline,none,12,1,2,male,19,dutch,fluent
7huffs64,40,4,university,student,ostriches head in sand,offline,several,5,1,2,male,19,dutch,fluent
7huffs64,43,4,book store,student,10% brain,offline,several,1,0,1,male,19,dutch,fluent
7huffs64,44,4,park,student,Great Wall of China,offline,several,7,0,3,male,19,dutch,fluent
7huffs64,46,7,museum,friend,wait 24 hours,offline,several,15,1,3,male,19,dutch,fluent
7huffs64,47,5,train,colleague,Vikings horned helmets,offline,none,12,1,2,male,19,dutch,fluent
d7bh3t34,1,7,movie theater,student,Eskimo words for snow,offline,several,16,1,4,female,18,dutch,fluent
d7bh3t34,2,8,movie theater,stranger,Great Wall of China,offline,several,7,1,3,female,18,dutch,fluent
d7bh3t34,4,8,park,friend,shaving hair,offline,none,3,0,4,female,18,dutch,fluent
d7bh3t34,5,8,park,friend,eating before swimming,offline,none,4,1,4,female,18,dutch,fluent
d7bh3t34,10,9,festival,student,10% brain,offline,several,1,1,3,female,18,dutch,fluent
d7bh3t34,12,6,bar,colleague,bulls red cape,offline,several,6,1,4,female,18,dutch,fluent
d7bh3t34,13,8,museum,colleague,Great Wall of China,offline,none,7,1,3,female,18,dutch,fluent
d7bh3t34,14,8,university,colleague,eating before swimming,offline,none,4,1,4,female,18,dutch,fluent
d7bh3t34,16,7,book store,student,shaving hair,offline,none,3,0,4,female,18,dutch,fluent
d7bh3t34,17,7,park,friend,Vikings horned helmets,offline,none,12,0,3,female,18,dutch,fluent
d7bh3t34,19,7,museum,student,bulls red cape,offline,several,6,1,4,female,18,dutch,fluent
d7bh3t34,20,9,university,stranger,10% brain,offline,none,1,1,3,female,18,dutch,fluent
d7bh3t34,21,6,museum,stranger,Middle Ages life expectancy,offline,several,11,1,2,female,18,dutch,fluent
d7bh3t34,22,9,train,colleague,lightning never strikes twice,offline,none,8,1,3,female,18,dutch,fluent
d7bh3t34,23,9,university,friend,high altitude coin,offline,none,9,1,3,female,18,dutch,fluent
d7bh3t34,24,4,festival,stranger,short Napoleon,offline,none,13,0,2,female,18,dutch,fluent
d7bh3t34,25,7,book store,colleague,Eskimo words for snow,offline,several,16,1,4,female,18,dutch,fluent
d7bh3t34,26,8,train,student,Great Wall of China,offline,none,7,1,3,female,18,dutch,fluent
d7bh3t34,28,6,university,stranger,Columbus discovered America,offline,none,10,1,4,female,18,dutch,fluent
d7bh3t34,29,7,movie theater,student,heavy knights armor,offline,none,14,1,3,female,18,dutch,fluent
d7bh3t34,30,5,bar,stranger,Vikings horned helmets,offline,none,12,0,3,female,18,dutch,fluent
d7bh3t34,32,6,festival,student,Middle Ages life expectancy,offline,several,11,1,2,female,18,dutch,fluent
d7bh3t34,33,7,movie theater,friend,Eskimo words for snow,offline,several,16,1,4,female,18,dutch,fluent
d7bh3t34,34,9,park,friend,lightning never strikes twice,offline,none,8,1,3,female,18,dutch,fluent
d7bh3t34,35,9,book store,colleague,wait 24 hours,offline,none,15,0,4,female,18,dutch,fluent
d7bh3t34,37,6,bar,student,heavy knights armor,offline,none,14,1,3,female,18,dutch,fluent
d7bh3t34,38,6,festival,friend,Middle Ages life expectancy,offline,several,11,1,2,female,18,dutch,fluent
d7bh3t34,39,9,bar,student,wait 24 hours,offline,none,15,0,4,female,18,dutch,fluent
d7bh3t34,40,4,train,student,short Napoleon,offline,several,13,0,2,female,18,dutch,fluent
d7bh3t34,42,6,book store,colleague,ostriches head in sand,offline,none,5,1,5,female,18,dutch,fluent
d7bh3t34,45,6,museum,friend,cracking knuckles,offline,several,2,1,3,female,18,dutch,fluent
d7bh3t34,47,7,train,stranger,high altitude coin,offline,several,9,1,3,female,18,dutch,fluent
t14nz7tk,1,7,train,student,high altitude coin,offline,none,9,1,5,female,20,dutch,fluent
t14nz7tk,2,3,university,stranger,high altitude coin,offline,none,9,1,5,female,20,dutch,fluent
t14nz7tk,7,6,book store,student,eating before swimming,offline,several,4,1,4,female,20,dutch,fluent
t14nz7tk,8,2,park,stranger,shaving hair,offline,several,3,1,4,female,20,dutch,fluent
t14nz7tk,9,4,bar,stranger,shaving hair,offline,none,3,1,4,female,20,dutch,fluent
t14nz7tk,10,3,festival,colleague,heavy knights armor,offline,several,14,0,5,female,20,dutch,fluent
t14nz7tk,12,6,book store,colleague,Columbus discovered America,offline,none,10,0,5,female,20,dutch,fluent
t14nz7tk,13,7,park,friend,Vikings horned helmets,offline,several,12,1,3,female,20,dutch,fluent
t14nz7tk,14,4,university,colleague,heavy knights armor,offline,several,14,0,5,female,20,dutch,fluent
t14nz7tk,15,5,bar,colleague,ostriches head in sand,offline,several,5,1,4,female,20,dutch,fluent
t14nz7tk,16,8,museum,stranger,wait 24 hours,offline,none,15,0,3,female,20,dutch,fluent
t14nz7tk,17,8,bar,friend,high altitude coin,offline,none,9,1,5,female,20,dutch,fluent
t14nz7tk,19,4,park,student,Vikings horned helmets,offline,several,12,1,3,female,20,dutch,fluent
t14nz7tk,20,6,museum,student,heavy knights armor,offline,several,14,0,5,female,20,dutch,fluent
t14nz7tk,21,6,university,student,Middle Ages life expectancy,offline,none,11,1,5,female,20,dutch,fluent
t14nz7tk,22,7,university,student,bulls red cape,offline,none,6,0,5,female,20,dutch,fluent
t14nz7tk,23,7,book store,student,cracking knuckles,offline,several,2,1,5,female,20,dutch,fluent
t14nz7tk,24,6,movie theater,friend,Great Wall of China,offline,none,7,0,5,female,20,dutch,fluent
t14nz7tk,25,8,park,colleague,10% brain,offline,none,1,1,3,female,20,dutch,fluent
t14nz7tk,27,7,movie theater,friend,cracking knuckles,offline,several,2,1,5,female,20,dutch,fluent
t14nz7tk,28,6,museum,colleague,eating before swimming,offline,several,4,1,4,female,20,dutch,fluent
t14nz7tk,33,6,festival,friend,Middle Ages life expectancy,offline,several,11,1,5,female,20,dutch,fluent
t14nz7tk,35,7,train,friend,shaving hair,offline,none,3,1,4,female,20,dutch,fluent
t14nz7tk,36,4,bar,friend,lightning never strikes twice,offline,several,8,1,4,female,20,dutch,fluent
t14nz7tk,37,4,movie theater,stranger,short Napoleon,offline,several,13,0,5,female,20,dutch,fluent
t14nz7tk,38,3,festival,friend,lightning never strikes twice,offline,several,8,1,4,female,20,dutch,fluent
t14nz7tk,39,8,train,friend,10% brain,offline,none,1,1,3,female,20,dutch,fluent
t14nz7tk,41,4,festival,stranger,ostriches head in sand,offline,several,5,1,4,female,20,dutch,fluent
t14nz7tk,44,6,museum,student,Columbus discovered America,offline,none,10,0,5,female,20,dutch,fluent
t14nz7tk,45,7,train,colleague,short Napoleon,offline,none,13,0,5,female,20,dutch,fluent
t14nz7tk,47,3,movie theater,stranger,Eskimo words for snow,offline,none,16,0,3,female,20,dutch,fluent
t14nz7tk,48,8,book store,student,short Napoleon,offline,none,13,0,5,female,20,dutch,fluent
b6a3gffs,1,6,festival,stranger,cracking knuckles,offline,several,2,0,2,female,19,dutch,fluent
b6a3gffs,2,9,book store,colleague,eating before swimming,offline,none,4,0,3,female,19,dutch,fluent
b6a3gffs,3,9,book store,friend,Great Wall of China,offline,none,7,1,2,female,19,dutch,fluent
b6a3gffs,4,9,bar,colleague,10% brain,offline,none,1,1,3,female,19,dutch,fluent
b6a3gffs,7,5,park,student,Vikings horned helmets,offline,several,12,0,1,female,19,dutch,fluent
b6a3gffs,8,6,museum,stranger,lightning never strikes twice,offline,none,8,0,2,female,19,dutch,fluent
b6a3gffs,9,7,movie theater,student,cracking knuckles,offline,several,2,0,2,female,19,dutch,fluent
b6a3gffs,11,6,park,student,short Napoleon,offline,several,13,0,3,female,19,dutch,fluent
b6a3gffs,13,9,park,friend,10% brain,offline,several,1,1,3,female,19,dutch,fluent
b6a3gffs,14,8,movie theater,student,heavy knights armor,offline,none,14,0,3,female,19,dutch,fluent
b6a3gffs,15,7,book store,colleague,wait 24 hours,offline,several,15,1,2,female,19,dutch,fluent
b6a3gffs,16,9,museum,friend,bulls red cape,offline,none,6,0,1,female,19,dutch,fluent
b6a3gffs,19,7,museum,stranger,short Napoleon,offline,none,13,0,3,female,19,dutch,fluent
b6a3gffs,20,9,museum,friend,bulls red cape,offline,none,6,0,1,female,19,dutch,fluent
b6a3gffs,21,8,university,stranger,wait 24 hours,offline,none,15,1,2,female,19,dutch,fluent
b6a3gffs,22,9,university,friend,10% brain,offline,none,1,1,3,female,19,dutch,fluent
b6a3gffs,24,7,train,friend,Vikings horned helmets,offline,several,12,0,1,female,19,dutch,fluent
b6a3gffs,25,9,bar,student,wait 24 hours,offline,none,15,1,2,female,19,dutch,fluent
b6a3gffs,26,7,train,friend,Eskimo words for snow,offline,several,16,1,2,female,19,dutch,fluent
b6a3gffs,27,6,festival,colleague,Middle Ages life expectancy,offline,several,11,1,2,female,19,dutch,fluent
b6a3gffs,32,7,train,colleague,shaving hair,offline,several,3,1,1,female,19,dutch,fluent
b6a3gffs,33,9,book store,friend,lightning never strikes twice,offline,none,8,0,2,female,19,dutch,fluent
b6a3gffs,34,7,festival,student,Eskimo words for snow,offline,several,16,1,2,female,19,dutch,fluent
b6a3gffs,36,8,bar,friend,Eskimo words for snow,offline,several,16,1,2,female,19,dutch,fluent
b6a3gffs,38,8,park,friend,Columbus discovered America,offline,several,10,0,2,female,19,dutch,fluent
b6a3gffs,40,6,university,stranger,ostriches head in sand,offline,several,5,0,2,female,19,dutch,fluent
b6a3gffs,41,9,movie theater,student,eating before swimming,offline,none,4,0,3,female,19,dutch,fluent
b6a3gffs,42,6,festival,colleague,Great Wall of China,offline,several,7,1,2,female,19,dutch,fluent
b6a3gffs,43,9,movie theater,student,high altitude coin,offline,none,9,0,1,female,19,dutch,fluent
b6a3gffs,45,9,bar,friend,Middle Ages life expectancy,offline,none,11,1,2,female,19,dutch,fluent
b6a3gffs,47,9,university,colleague,Columbus discovered America,offline,none,10,0,2,female,19,dutch,fluent
b6a3gffs,48,5,train,student,high altitude coin,offline,several,9,0,1,female,19,dutch,fluent
af29vulw,1,8,festival,friend,shaving hair,offline,several,3,0,2,female,18,dutch,fluent
af29vulw,2,8,train,friend,wait 24 hours,offline,several,15,0,3,female,18,dutch,fluent
af29vulw,3,5,movie theater,stranger,Columbus discovered America,offline,several,10,1,2,female,18,dutch,fluent
af29vulw,7,6,train,stranger,Eskimo words for snow,offline,none,16,1,4,female,18,dutch,fluent
af29vulw,8,5,movie theater,stranger,Columbus discovered America,offline,none,10,1,2,female,18,dutch,fluent
af29vulw,9,8,bar,friend,bulls red cape,offline,several,6,1,2,female,18,dutch,fluent
af29vulw,11,7,park,friend,Great Wall of China,offline,several,7,1,3,female,18,dutch,fluent
af29vulw,12,6,park,stranger,bulls red cape,offline,none,6,1,2,female,18,dutch,fluent
af29vulw,13,6,university,student,ostriches head in sand,offline,several,5,0,4,female,18,dutch,fluent
af29vulw,14,6,park,student,Eskimo words for snow,offline,none,16,1,4,female,18,dutch,fluent
af29vulw,15,4,museum,stranger,eating before swimming,offline,several,4,1,4,female,18,dutch,fluent
af29vulw,16,4,bar,stranger,Great Wall of China,offline,several,7,1,3,female,18,dutch,fluent
af29vulw,17,5,park,student,high altitude coin,offline,several,9,0,3,female,18,dutch,fluent
af29vulw,18,8,university,stranger,cracking knuckles,offline,several,2,0,5,female,18,dutch,fluent
af29vulw,23,8,book store,friend,eating before swimming,offline,none,4,1,4,female,18,dutch,fluent
af29vulw,24,8,book store,colleague,10% brain,offline,none,1,0,3,female,18,dutch,fluent
af29vulw,25,8,museum,colleague,heavy knights armor,offline,none,14,0,3,female,18,dutch,fluent
af29vulw,26,8,university,colleague,lightning never strikes twice,offline,several,8,0,4,female,18,dutch,fluent
af29vulw,27,6,movie theater,colleague,heavy knights armor,offline,several,14,0,3,female,18,dutch,fluent
af29vulw,29,8,festival,student,ostriches head in sand,offline,none,5,0,4,female,18,dutch,fluent
af29vulw,31,6,train,colleague,shaving hair,offline,several,3,0,2,female,18,dutch,fluent
af29vulw,32,7,university,stranger,Vikings horned helmets,offline,none,12,1,2,female,18,dutch,fluent
af29vulw,33,7,train,colleague,lightning never strikes twice,offline,several,8,0,4,female,18,dutch,fluent
af29vulw,34,7,bar,stranger,Middle Ages life expectancy,offline,none,11,0,2,female,18,dutch,fluent
af29vulw,37,8,museum,friend,short Napoleon,offline,none,13,0,5,female,18,dutch,fluent
af29vulw,38,8,bar,friend,Middle Ages life expectancy,offline,none,11,0,2,female,18,dutch,fluent
af29vulw,39,7,festival,student,wait 24 hours,offline,several,15,0,3,female,18,dutch,fluent
af29vulw,40,7,festival,colleague,heavy knights armor,offline,several,14,0,3,female,18,dutch,fluent
af29vulw,43,7,book store,friend,eating before swimming,offline,none,4,1,4,female,18,dutch,fluent
af29vulw,44,7,book store,student,short Napoleon,offline,none,13,0,5,female,18,dutch,fluent
af29vulw,46,7,museum,student,short Napoleon,offline,several,13,0,5,female,18,dutch,fluent
af29vulw,48,8,movie theater,friend,wait 24 hours,offline,several,15,0,3,female,18,dutch,fluent
5p8n3yoj,1,9,museum,stranger,short Napoleon,offline,none,13,0,4,female,19,dutch,fluent
5p8n3yoj,2,9,bar,friend,lightning never strikes twice,offline,several,8,0,2,female,19,dutch,fluent
5p8n3yoj,3,9,movie theater,student,Great Wall of China,offline,none,7,1,2,female,19,dutch,fluent
5p8n3yoj,4,9,park,friend,cracking knuckles,offline,none,2,0,4,female,19,dutch,fluent
5p8n3yoj,5,9,university,stranger,eating before swimming,offline,none,4,0,2,female,19,dutch,fluent
5p8n3yoj,6,6,book store,stranger,Great Wall of China,offline,none,7,1,2,female,19,dutch,fluent
5p8n3yoj,7,9,movie theater,friend,Columbus discovered America,offline,none,10,0,2,female,19,dutch,fluent
5p8n3yoj,8,9,train,friend,ostriches head in sand,offline,none,5,0,4,female,19,dutch,fluent
5p8n3yoj,10,2,museum,student,Eskimo words for snow,offline,several,16,0,4,female,19,dutch,fluent
5p8n3yoj,11,8,bar,stranger,wait 24 hours,offline,none,15,1,4,female,19,dutch,fluent
5p8n3yoj,12,2,museum,colleague,ostriches head in sand,offline,several,5,0,4,female,19,dutch,fluent
5p8n3yoj,14,6,festival,colleague,Columbus discovered America,offline,several,10,0,2,female,19,dutch,fluent
5p8n3yoj,16,9,festival,colleague,high altitude coin,offline,none,9,1,4,female,19,dutch,fluent
5p8n3yoj,17,9,university,colleague,ostriches head in sand,offline,none,5,0,4,female,19,dutch,fluent
5p8n3yoj,18,4,park,stranger,10% brain,offline,several,1,1,5,female,19,dutch,fluent
5p8n3yoj,19,9,book store,student,Vikings horned helmets,offline,none,12,0,3,female,19,dutch,fluent
5p8n3yoj,20,4,festival,colleague,Middle Ages life expectancy,offline,several,11,1,4,female,19,dutch,fluent
5p8n3yoj,25,6,museum,colleague,bulls red cape,offline,several,6,0,1,female,19,dutch,fluent
5p8n3yoj,28,9,university,student,high altitude coin,offline,none,9,1,4,female,19,dutch,fluent
5p8n3yoj,30,7,park,student,wait 24 hours,offline,several,15,1,4,female,19,dutch,fluent
5p8n3yoj,32,9,festival,colleague,10% brain,offline,none,1,1,5,female,19,dutch,fluent
